conversation_id,conversation_json,sarcasm,category,sentiment
1570,"[{""speaker"": ""customer"", ""text"": ""my payment failed. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,billing,negative
3911,"[{""speaker"": ""customer"", ""text"": ""Excellent service with resolving my issue. Thank you!""}, {""speaker"": ""agent"", ""text"": ""Thank you for your feedback! We appreciate it.""}]",0,product_quality,positive
1502,"[{""speaker"": ""customer"", ""text"": ""I'm having trouble with the size is incorrect.""}, {""speaker"": ""agent"", ""text"": ""I understand. Let me assist you with that.""}]",0,product_quality,negative
4792,"[{""speaker"": ""customer"", ""text"": ""I'd like to update my shipping address.""}, {""speaker"": ""agent"", ""text"": ""I can help you with that.""}]",0,delivery_issue,neutral
3537,"[{""speaker"": ""customer"", ""text"": ""Impressed with processing my refund. Keep it up!""}, {""speaker"": ""agent"", ""text"": ""Thank you! We strive to provide the best service.""}]",0,technical_support,positive
3843,"[{""speaker"": ""customer"", ""text"": ""The the professional service was handled perfectly. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Thank you for the kind words! We're here to help.""}]",0,delivery_issue,positive
133,"[{""speaker"": ""customer"", ""text"": ""Excellent! my order was delayed again. You've outdone yourselves.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry to hear this. Let me assist you immediately.""}]",1,delivery_issue,negative
2464,"[{""speaker"": ""customer"", ""text"": ""I'm experiencing my account is locked. Please help.""}, {""speaker"": ""agent"", ""text"": ""I'm here to help. Let me look into this.""}]",0,general_query,negative
1499,"[{""speaker"": ""customer"", ""text"": ""Wow, the item is out of stock. You guys are really on top of things.""}, {""speaker"": ""agent"", ""text"": ""I understand your frustration. Let me look into this.""}]",1,general_query,negative
1439,"[{""speaker"": ""customer"", ""text"": ""Perfect timing! my order was cancelled without notice. Couldn't be better.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry to hear that. Let me check your account.""}]",1,billing,negative
169,"[{""speaker"": ""customer"", ""text"": ""Brilliant! my order hasn't arrived. Keep up the great work.""}, {""speaker"": ""agent"", ""text"": ""I apologize for this issue. Let me help you right away.""}]",1,product_quality,negative
1232,"[{""speaker"": ""customer"", ""text"": ""Fantastic! my order hasn't arrived. This is exactly what I paid for.""}, {""speaker"": ""agent"", ""text"": ""I sincerely apologize. Let me resolve this for you.""}]",1,billing,negative
743,"[{""speaker"": ""customer"", ""text"": ""Perfect timing! the product description was misleading. Couldn't be better.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry to hear that. Let me check your account.""}]",1,delivery_issue,negative
2874,"[{""speaker"": ""customer"", ""text"": ""my order hasn't arrived. Could you please fix this?""}, {""speaker"": ""agent"", ""text"": ""Of course. Let me resolve this for you.""}]",0,delivery_issue,negative
3502,"[{""speaker"": ""customer"", ""text"": ""Great job on the clear communication. Much appreciated.""}, {""speaker"": ""agent"", ""text"": ""Thank you! We're here if you need anything else.""}]",0,general_query,positive
402,"[{""speaker"": ""customer"", ""text"": ""Superb! my refund hasn't been processed. Really impressed with your service.""}, {""speaker"": ""agent"", ""text"": ""I apologize. Let me check what went wrong.""}]",1,billing,negative
1213,"[{""speaker"": ""customer"", ""text"": ""Amazing! my order was cancelled without notice. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,product_quality,negative
2606,"[{""speaker"": ""customer"", ""text"": ""the item is out of stock. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,technical_support,negative
1860,"[{""speaker"": ""customer"", ""text"": ""I need help with the item is out of stock.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,product_quality,negative
880,"[{""speaker"": ""customer"", ""text"": ""Amazing! the wrong item was delivered. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,general_query,negative
4535,"[{""speaker"": ""customer"", ""text"": ""Can I change my order?""}, {""speaker"": ""agent"", ""text"": ""Let me see what I can do for you.""}]",0,technical_support,neutral
3255,"[{""speaker"": ""customer"", ""text"": ""I appreciate the quick response. Very helpful.""}, {""speaker"": ""agent"", ""text"": ""We're happy to assist! Is there anything else?""}]",0,technical_support,positive
168,"[{""speaker"": ""customer"", ""text"": ""Fantastic! the product doesn't work. This is exactly what I paid for.""}, {""speaker"": ""agent"", ""text"": ""I sincerely apologize. Let me resolve this for you.""}]",1,delivery_issue,negative
2319,"[{""speaker"": ""customer"", ""text"": ""I'm experiencing my refund hasn't been processed. Please help.""}, {""speaker"": ""agent"", ""text"": ""I'm here to help. Let me look into this.""}]",0,delivery_issue,negative
5390,"[{""speaker"": ""customer"", ""text"": ""Do you have this in a different size?""}, {""speaker"": ""agent"", ""text"": ""Let me check our inventory for you.""}]",0,billing,neutral
5478,"[{""speaker"": ""customer"", ""text"": ""Can you tell me about your return policy?""}, {""speaker"": ""agent"", ""text"": ""Of course! Let me explain that for you.""}]",0,product_quality,neutral
978,"[{""speaker"": ""customer"", ""text"": ""Excellent! my account is locked. You've outdone yourselves.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry to hear this. Let me assist you immediately.""}]",1,billing,negative
1635,"[{""speaker"": ""customer"", ""text"": ""I need help with the shipping cost is too high.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,technical_support,negative
1408,"[{""speaker"": ""customer"", ""text"": ""Oh wonderful, my order hasn't arrived. Best service ever.""}, {""speaker"": ""agent"", ""text"": ""I'm very sorry. Let me investigate this immediately.""}]",1,general_query,negative
1335,"[{""speaker"": ""customer"", ""text"": ""Oh great, my payment failed. Just what I needed today.""}, {""speaker"": ""agent"", ""text"": ""I apologize for the inconvenience. Let me help you with that.""}]",1,delivery_issue,negative
4673,"[{""speaker"": ""customer"", ""text"": ""What payment methods do you accept?""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to explain our payment options.""}]",0,general_query,neutral
1594,"[{""speaker"": ""customer"", ""text"": ""I have a problem with the shipping cost is too high. Can you help?""}, {""speaker"": ""agent"", ""text"": ""Of course! Let me look into that for you.""}]",0,delivery_issue,negative
334,"[{""speaker"": ""customer"", ""text"": ""Fantastic! the item is defective. This is exactly what I paid for.""}, {""speaker"": ""agent"", ""text"": ""I sincerely apologize. Let me resolve this for you.""}]",1,general_query,negative
5133,"[{""speaker"": ""customer"", ""text"": ""I'd like to update my shipping address.""}, {""speaker"": ""agent"", ""text"": ""I can help you with that.""}]",0,delivery_issue,neutral
1422,"[{""speaker"": ""customer"", ""text"": ""Sure, the product doesn't work. I absolutely love this.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please allow me a moment.""}]",1,delivery_issue,negative
347,"[{""speaker"": ""customer"", ""text"": ""Oh wonderful, the item is out of stock. Best service ever.""}, {""speaker"": ""agent"", ""text"": ""I'm very sorry. Let me investigate this immediately.""}]",1,product_quality,negative
1781,"[{""speaker"": ""customer"", ""text"": ""I'm experiencing my account is locked. Please help.""}, {""speaker"": ""agent"", ""text"": ""I'm here to help. Let me look into this.""}]",0,general_query,negative
2134,"[{""speaker"": ""customer"", ""text"": ""There seems to be my package is damaged. Can you check?""}, {""speaker"": ""agent"", ""text"": ""Certainly. Let me investigate this for you.""}]",0,delivery_issue,negative
5306,"[{""speaker"": ""customer"", ""text"": ""How can I track my shipment?""}, {""speaker"": ""agent"", ""text"": ""Let me review your order details.""}]",0,technical_support,neutral
5099,"[{""speaker"": ""customer"", ""text"": ""Do you have this in a different size?""}, {""speaker"": ""agent"", ""text"": ""Let me check our inventory for you.""}]",0,general_query,neutral
4334,"[{""speaker"": ""customer"", ""text"": ""The the professional service was handled perfectly. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Thank you for the kind words! We're here to help.""}]",0,product_quality,positive
3090,"[{""speaker"": ""customer"", ""text"": ""Thank you for the replacement item. Great service!""}, {""speaker"": ""agent"", ""text"": ""You're welcome! We're glad we could help.""}]",0,billing,positive
5251,"[{""speaker"": ""customer"", ""text"": ""How can I track my shipment?""}, {""speaker"": ""agent"", ""text"": ""Let me review your order details.""}]",0,billing,neutral
2844,"[{""speaker"": ""customer"", ""text"": ""my payment failed. I need this resolved please.""}, {""speaker"": ""agent"", ""text"": ""I'll help you with that right away.""}]",0,product_quality,negative
3198,"[{""speaker"": ""customer"", ""text"": ""the quick response exceeded my expectations. Thanks!""}, {""speaker"": ""agent"", ""text"": ""We're so glad! Thank you for choosing us.""}]",0,billing,positive
394,"[{""speaker"": ""customer"", ""text"": ""Fantastic! the item is out of stock. This is exactly what I paid for.""}, {""speaker"": ""agent"", ""text"": ""I sincerely apologize. Let me resolve this for you.""}]",1,delivery_issue,negative
2007,"[{""speaker"": ""customer"", ""text"": ""the item is defective. I need this resolved please.""}, {""speaker"": ""agent"", ""text"": ""I'll help you with that right away.""}]",0,product_quality,negative
3786,"[{""speaker"": ""customer"", ""text"": ""Very satisfied with resolving this quickly. Thank you.""}, {""speaker"": ""agent"", ""text"": ""We appreciate your business! Have a wonderful day.""}]",0,product_quality,positive
316,"[{""speaker"": ""customer"", ""text"": ""Brilliant! I received an empty box. Keep up the great work.""}, {""speaker"": ""agent"", ""text"": ""I apologize for this issue. Let me help you right away.""}]",1,product_quality,negative
2958,"[{""speaker"": ""customer"", ""text"": ""There's an issue with the delivery address is wrong. Please assist.""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to help. Let me check your account.""}]",0,technical_support,negative
531,"[{""speaker"": ""customer"", ""text"": ""Brilliant! my order was delayed again. Keep up the great work.""}, {""speaker"": ""agent"", ""text"": ""I apologize for this issue. Let me help you right away.""}]",1,technical_support,negative
3138,"[{""speaker"": ""customer"", ""text"": ""Thank you for helping me understand. Great service!""}, {""speaker"": ""agent"", ""text"": ""You're welcome! We're glad we could help.""}]",0,product_quality,positive
4875,"[{""speaker"": ""customer"", ""text"": ""When will my order arrive?""}, {""speaker"": ""agent"", ""text"": ""Let me check the delivery estimate for you.""}]",0,delivery_issue,neutral
4236,"[{""speaker"": ""customer"", ""text"": ""I appreciate the clear communication. Very helpful.""}, {""speaker"": ""agent"", ""text"": ""We're happy to assist! Is there anything else?""}]",0,general_query,positive
4685,"[{""speaker"": ""customer"", ""text"": ""How can I track my shipment?""}, {""speaker"": ""agent"", ""text"": ""Let me review your order details.""}]",0,technical_support,neutral
4759,"[{""speaker"": ""customer"", ""text"": ""I'd like to update my shipping address.""}, {""speaker"": ""agent"", ""text"": ""I can help you with that.""}]",0,product_quality,neutral
3196,"[{""speaker"": ""customer"", ""text"": ""Really happy with the product quality. Well done!""}, {""speaker"": ""agent"", ""text"": ""We're thrilled to hear that! Thank you.""}]",0,delivery_issue,positive
2466,"[{""speaker"": ""customer"", ""text"": ""I have a problem with I received an empty box. Can you help?""}, {""speaker"": ""agent"", ""text"": ""Of course! Let me look into that for you.""}]",0,general_query,negative
1761,"[{""speaker"": ""customer"", ""text"": ""There's an issue with the product doesn't work. Please assist.""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to help. Let me check your account.""}]",0,delivery_issue,negative
24,"[{""speaker"": ""customer"", ""text"": ""Amazing! my package is damaged. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,billing,negative
